ndeg_auto;dep;nom;region_administrative;adresse;code_insee;commune;situation_geographique;ecrans;fauteuils;tranche_d_entrees;proprietaire;programmateur;categorie_art_et_essai;label_art_et_essai;genre;multiplexe;population_de_la_commune_2015;unite_urbaine_2010;population_unite_urbaine_2015;semaines_d_activite_2020;seances_2020;entrees_2020;entrees_2019;evolution_entrees_2020_2019;art_et_essai;nombre_de_films_programmes_2020;nombre_de_films_inedits_2020;nombre_de_films_en_semaine_1_2020;pdm_en_entrees_des_films_francais_2020;pdm_en_entrees_des_films_americains_2020;pdm_en_entrees_des_films_europeens_2020;pdm_en_entrees_des_autres_films_2020;films_art_et_essai_2020;part_des_seances_de_films_art_et_essai_2020;pdm_en_entrees_des_films_art_et_essai_2020;geo
432832.0;78;CINEMA LE GRENIER A SEL;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78621;Trappes;03-Petite couronne;1;218;De 5 à 10 000 entrées;COMMUNE DE TRAPPES;SNC SAGEC - CINE 32 VEO;C;JP;FIXE;NON;32346.0;Paris;10706072.0;30.0;519.0;9267.0;21390.0;-56.67601683029453;OUI;116.0;85.0;1.0;64.51047674673286;9.352412937139519;9.33416076513105;16.80294955099657;62.0;73.27211213146447;71.66897860845441;48.780183,1.992423
433972.0;93;JACQUES TATI;ILE-DE-FRANCE;29 BIS AV CHARLES DE GAULLE;93073;Tremblay-en-France;02-Grande Couronne;3;524;De 20 à 30 000 entrées;ASSOCIATION TREMBLAYSIENNE POUR LE CINEMA;;C;RDJPPR;FIXE;NON;35381.0;Paris;10706072.0;21.0;1348.0;28336.0;55119.0;-48.59122988443186;OUI;117.0;63.0;17.0;56.98988697204045;17.93337299226651;16.084473527662105;8.992266508030934;84.0;76.54385964912281;77.85008923259964;48.99649,2.550261
433975.0;93;PATHE;ILE-DE-FRANCE;RUE DES BUISSONS;93073;Tremblay-en-France;02-Grande Couronne;12;2380;De 200 à 300 000 entrées;PATHE AEROVILLE;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;35381.0;Paris;10706072.0;29.0;9362.0;222687.0;770211.0;-71.08753315649867;NON;162.0;77.0;72.0;32.63744276256307;57.6206725581124;7.058651967217896;2.683232712106629;24.0;13.221010901883052;8.595094350628518;48.991044,2.524032
437561.0;91;STUDIO DES CHAMPS LASNIERS;ILE-DE-FRANCE;AVENUE DU BERRY;91692;Les Ulis;03-Petite couronne;1;210;De 5 à 10 000 entrées;COMMUNE DES ULIS;;NON;;FIXE;NON;24764.0;Paris;10706072.0;24.0;362.0;6776.0;;;NON;102.0;70.0;3.0;44.4384351901929;43.26663061114115;5.87705065801334;6.417883540652605;60.0;23.107569721115535;10.690463313502795;48.682507,2.169714
437562.0;91;UGC LES ULIS;ILE-DE-FRANCE;CENTRE COMMERCIAL LES ULIS 2;91692;Les Ulis;03-Petite couronne;4;600;De 20 à 30 000 entrées;UGC SAS;UGC DIFFUSION;NON;;FIXE;NON;24764.0;Paris;10706072.0;31.0;2931.0;21518.0;91446.0;-76.4691730638847;NON;54.0;49.0;44.0;52.124056690594514;23.53395913859746;15.059819620835635;9.282164549972391;10.0;72.5169779286927;73.82293392232653;48.675884,2.175597
439271.0;77;LES VARIETES;ILE-DE-FRANCE;72 RUE DE CHELLES;77479;Vaires-sur-Marne;03-Petite couronne;1;311;De 2 à 5 000 entrées;ASSOCIATION VAIROISE D'ANIMATION CULTURELLE;;NON;;FIXE;NON;13579.0;Paris;10706072.0;24.0;179.0;3663.0;8934.0;-58.999328408327735;NON;55.0;44.0;0.0;100.0;0.0;0.0;0.0;20.0;0.0;0.0;48.874168,2.632366
442002.0;92;LE VANVES;ILE-DE-FRANCE;12 RUE SADI CARNOT;92075;Vanves;02-Grande Couronne;1;192;De 5 à 10 000 entrées;VILLE DE VANVES;;C;;FIXE;NON;27806.0;Paris;10706072.0;24.0;280.0;7824.0;23011.0;-65.99887010560167;OUI;94.0;71.0;1.0;49.4746208750639;41.72362218141199;7.472689751793863;1.3290671917302486;67.0;27.663088356729975;23.59188928226585;48.821779,2.287439
442370.0;77;CINEMA CONFLUENCES VARENNES;ILE-DE-FRANCE;PETIT FOSSARD;77482;Varennes-sur-Seine;03-Petite couronne;9;1603;De 80 à 100 000 entrées;CINE MONTEREAU POINT COM;Montereau Point Com (Aubry);NON;;FIXE;OUI;3429.0;Montereau-Fault-Yonne;27606.0;31.0;7941.0;87938.0;322478.0;-72.73054285873766;NON;182.0;121.0;111.0;59.67078189300411;28.39506172839506;4.938271604938271;6.995884773662551;67.0;21.62162162162162;14.40329218106996;48.367677,2.957289
443601.0;92;LE NORMANDY;ILE-DE-FRANCE;72 BOULEVARD DE LA REPUBLIQUE;92076;Vaucresson;02-Grande Couronne;2;295;De 10 à 20 000 entrées;LES VRAIS INSTANTS DE L  IMAGE;UGC DIFFUSION;C;;FIXE;NON;8688.0;Paris;10706072.0;31.0;1279.0;13791.0;50828.0;-72.86731722672542;OUI;53.0;42.0;20.0;46.57534246575342;53.42465753424658;0.0;0.0;29.0;0.0;0.0;48.837881,2.157499
444330.0;95;L'ANTARES;ILE-DE-FRANCE;1, PLACE DU COEUR BATTANT;95637;Vauréal;03-Petite couronne;2;217;De 10 à 20 000 entrées;VILLE DE VAUREAL;;NON;;FIXE;NON;16221.0;Paris;10706072.0;30.0;1379.0;13086.0;44939.0;-70.88052693651395;NON;140.0;103.0;19.0;54.05494869248593;34.99944830630034;7.216153591525985;3.7294494096877413;48.0;39.43850267379679;37.857221670528524;49.030119,2.021182
444791.0;77;LA GRANGE;ILE-DE-FRANCE;RUE AMBROISE PRO;77487;Vaux-le-Pénil;03-Petite couronne;1;268;De 5 à 10 000 entrées;COMMUNE DE VAUX LE PENIL;SARL CINEODE;C;;FIXE;NON;11039.0;Paris;10706072.0;24.0;354.0;7332.0;21396.0;-65.73191250701065;OUI;113.0;76.0;1.0;59.90427667129844;29.612474911224336;8.36807163810406;2.1151767793731664;61.0;29.8372513562387;35.38675312644743;48.527795,2.689584
448802.0;78;ESPACE MAURICE BEJART;ILE-DE-FRANCE;3 BLVD ANDRE MALRAUX;78642;Verneuil-sur-Seine;03-Petite couronne;1;312;De 5 à 10 000 entrées;COMMUNE DE VERNEUIL SUR SEINE;SARL GPCI;NON;;FIXE;NON;15366.0;Paris;10706072.0;26.0;432.0;9886.0;30158.0;-67.21931162543935;NON;117.0;98.0;0.0;39.97124370956146;51.25808770668584;0.0;8.770668583752697;47.0;47.368421052631575;43.13443565780015;48.979213,1.97461
449542.0;91;ESPACE BERNARD MANTIENNE;ILE-DE-FRANCE;VOIE DE L'AULNE;91645;Verrières-le-Buisson;03-Petite couronne;2;491;De 10 à 20 000 entrées;COMMUNE DE VERRIERES LE BUISSON;;NON;;FIXE;NON;15592.0;Paris;10706072.0;31.0;989.0;13621.0;36279.0;-62.454863695250694;NON;150.0;115.0;10.0;57.77335984095428;31.570576540755468;8.031809145129225;2.624254473161034;93.0;31.397459165154263;33.20079522862823;48.754993,2.269638
449661.0;78;UGC CYRANO;ILE-DE-FRANCE;7 RUE RAMEAU;78646;Versailles;03-Petite couronne;8;1590;De 80 à 100 000 entrées;SOCIETE NOUVELLE DE GESTION CYRANO;UGC DIFFUSION;NON;;FIXE;OUI;85771.0;Paris;10706072.0;31.0;6603.0;82214.0;351009.0;-76.57780854621961;NON;199.0;97.0;78.0;58.39629539361443;24.23430010561378;11.276301892923875;6.093102607847916;95.0;40.09216589861751;42.74920789666098;48.807883,2.130901
449702.0;78;UGC ROXANE;ILE-DE-FRANCE;6 RUE ST SIMON;78646;Versailles;03-Petite couronne;4;769;De 30 à 40 000 entrées;ROXANE;UGC DIFFUSION;C;RDJPPR;FIXE;NON;85771.0;Paris;10706072.0;31.0;3223.0;34761.0;115597.0;-69.92915041047777;OUI;139.0;90.0;62.0;56.34987384356602;35.449957947855346;7.1488645920941964;1.0513036164844407;110.0;34.801762114537446;36.33305298570227;48.803954,2.133847
450503.0;78;CINEMA JEAN MARAIS;ILE-DE-FRANCE;59 BD CARNOT;78650;Le Vésinet;03-Petite couronne;1;199;De 10 à 20 000 entrées;ASSOCIATION DU CENTRE DES ARTS ET LOISIRS DU VESINET;SARL GPCI;C;;FIXE;NON;15884.0;Paris;10706072.0;25.0;334.0;10478.0;31768.0;-67.01712415008814;OUI;74.0;51.0;6.0;44.680851063829785;45.276595744680854;5.191489361702128;4.851063829787234;49.0;23.728813559322035;27.148936170212767;48.893988,2.134326
455770.0;92;LE COLOMBIER;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;92077;Ville-d'Avray;02-Grande Couronne;1;279;De 2 à 5 000 entrées;COMMUNE D AVRAY;SARL GPCI;C;;FIXE;NON;11422.0;Paris;10706072.0;26.0;168.0;4026.0;11998.0;-66.44440740123355;OUI;114.0;78.0;0.0;67.00920859468837;20.43240357667156;7.713866275190178;4.844521553449887;61.0;35.40587219343696;40.37101294541572;48.824654,2.18397
456762.0;94;CINEMA D ART ROMAIN ROLLAND;ILE-DE-FRANCE;18 RUE EUGENE VARLIN;94076;Villejuif;02-Grande Couronne;1;616;De 5 à 10 000 entrées;THEATRE ROMAIN ROLLAND;;NON;;FIXE;NON;56661.0;Paris;10706072.0;24.0;160.0;8832.0;24892.0;-64.51872087417645;NON;67.0;53.0;2.0;41.1231884057971;53.07971014492754;3.4420289855072466;2.355072463768116;39.0;12.23404255319149;7.880434782608696;48.793428,2.363199
457861.0;92;ANDRE MALRAUX;ILE-DE-FRANCE;28 AVENUE DE VERDUN;92078;Villeneuve-la-Garenne;02-Grande Couronne;1;212;De 2 à 5 000 entrées;ASSOCIATION POUR LE CINEMA SALLE ANDRE MALRAUX;;NON;;FIXE;NON;24433.0;Paris;10706072.0;16.0;93.0;3643.0;9934.0;-63.327964566136494;NON;33.0;13.0;1.0;47.51726704241203;40.690318657481775;9.452627948557375;2.339786351548815;17.0;29.45171647320326;26.296729926212326;48.935662,2.333275
457983.0;94;ESPACE CULTUREL;ILE-DE-FRANCE;56BIS AVENUE CARNOT;94077;Villeneuve-le-Roi;02-Grande Couronne;1;448;Moins de 2000 entrées;COMMUNE DE VILLENEUVE LE ROI;;NON;;FIXE;NON;20732.0;Paris;10706072.0;16.0;21.0;1189.0;2433.0;-51.13029182079737;NON;21.0;12.0;0.0;39.413673803836716;51.82463769668277;6.214586390462827;2.547102109017684;5.0;15.583450326203648;9.057315153008215;48.735355,2.416829
461663.0;94;LE CASINO;ILE-DE-FRANCE;13 RUE GUILLAUME BUDE;94079;Villiers-sur-Marne;02-Grande Couronne;1;220;De 5 à 10 000 entrées;COMMUNE DE VILLIERS SUR MARNE;SARL GPCI;C;;FIXE;NON;28511.0;Paris;10706072.0;29.0;559.0;8740.0;23682.0;-63.09433324888101;OUI;125.0;93.0;1.0;24.016910870446516;59.40811953437193;12.450773151097469;4.124196444084091;69.0;19.60124287933713;13.607604100306943;48.826124,2.542402
462304.0;94;CINEMA SORANO;ILE-DE-FRANCE;1 RUE CHARLES PATHE;94080;Vincennes;02-Grande Couronne;1;204;Moins de 2000 entrées;ASSOCIATION CULTURELLE VINCENNES PROMO CINEMA;;NON;;FIXE;NON;49461.0;Paris;10706072.0;5.0;10.0;781.0;1249.0;-37.46997598078463;NON;4.0;0.0;0.0;33.40723789547638;56.02457941855522;8.729817308940586;1.8383653770278148;4.0;14.38510189739986;9.806566899750285;48.849453,2.437319
462321.0;94;LE VINCENNES;ILE-DE-FRANCE;30 AV DE PARIS;94080;Vincennes;02-Grande Couronne;4;481;De 50 à 80 000 entrées;LE VINCENNES;;C;JPPR;FIXE;NON;49461.0;Paris;10706072.0;31.0;3808.0;63759.0;183039.0;-65.16643993902939;OUI;147.0;71.0;60.0;37.380544661105894;48.530630282273655;10.12263160802077;3.9661934485996793;100.0;26.111944027986006;21.26443130972767;48.845095,2.434268
463353.0;91;CALYPSO A;ILE-DE-FRANCE;38 RUE VICTOR BASCH;91687;Viry-Châtillon;03-Petite couronne;3;551;De 20 à 30 000 entrées;SAEM DE RENOVATION URBAINE & RESTAURATION IMMOBIL VIRY CHATILLON;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;JP;FIXE;NON;30831.0;Paris;10706072.0;31.0;1704.0;25049.0;90583.0;-72.34690836028835;OUI;189.0;122.0;23.0;40.348841065092685;48.87422488974367;8.648075073780548;2.1288589713830954;119.0;22.459016393442624;16.387571708061145;48.681815,2.379391
463931.0;94;3 CINES ROBESPIERRE;ILE-DE-FRANCE;19 AVENUE MAXIMILIEN ROBESPIERRE;94081;Vitry-sur-Seine;02-Grande Couronne;3;549;De 20 à 30 000 entrées;VILLE DE VITRY SUR SEINE;;C;RDJPPR;FIXE;NON;92531.0;Paris;10706072.0;30.0;2427.0;25986.0;71785.0;-63.8002368182768;OUI;190.0;126.0;16.0;60.55710306406685;16.880222841225624;6.016713091922005;16.545961002785514;115.0;64.70588235294117;89.13649025069638;48.790948,2.388152
469245.0;91;CINEMA PARADISO;ILE-DE-FRANCE;2 RUE MARC SANGNIER;91691;Yerres;03-Petite couronne;1;214;De 10 à 20 000 entrées;STUDIO 43;SARL GPCI;C;;FIXE;NON;28921.0;Paris;10706072.0;30.0;611.0;10983.0;34252.0;-67.93471914048814;OUI;120.0;70.0;2.0;55.362926777465084;31.17931290819306;11.567461370997718;1.89029894334413;65.0;40.031541595479034;43.69457866510912;48.714932,2.489765
575001.0;92;MEGARAMA;ILE-DE-FRANCE;44 AVENUE DE LA LONGUE BERTRANE;92078;Villeneuve-la-Garenne;02-Grande Couronne;18;3728;De 150 à 200 000 entrées;LES IMAGES;SAS AGORA CINEMAS;NON;;FIXE;OUI;24433.0;Paris;10706072.0;31.0;16705.0;173415.0;630498.0;-72.49555113576886;NON;160.0;124.0;123.0;60.884190293128306;26.069197501201348;7.760691975012013;5.285920230658337;36.0;51.79153094462541;69.46179721287842;48.930677,2.320895
718750.0;91;KINEPOLIS BRETIGNY;ILE-DE-FRANCE;5 RUE MICHELE MORGAN;91103;Brétigny-sur-Orge;03-Petite couronne;10;1508;De 150 à 200 000 entrées;KINEPOLIS PROSPECTION;KINEPOLIS;NON;;FIXE;OUI;26215.0;Paris;10706072.0;31.0;8632.0;161686.0;524055.0;-69.14713150337273;NON;205.0;110.0;106.0;52.49478277366724;27.148548662492882;14.684120660216276;5.672547903623601;36.0;65.29411764705883;68.48795295010434;48.57924680000001,2.2996356999999534
720300.0;94;UGC CINE CITE;ILE-DE-FRANCE;CENTRE COMMERCIAL CRETEIL SOLEIL;94028;Créteil;02-Grande Couronne;18;3702;De 200 à 300 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;;FIXE;OUI;90739.0;Paris;10706072.0;31.0;16656.0;280683.0;775391.0;-63.801101637754364;NON;294.0;150.0;141.0;41.5929203539823;0.0;51.76991150442478;6.637168141592921;133.0;53.65853658536586;67.69911504424779;48.797186,2.469391
720400.0;78;UGC CINE CITE SQY OUEST;ILE-DE-FRANCE;1 AV. DE LA SOURCE DE LA BIEVRE;78423;Montigny-le-Bretonneux;03-Petite couronne;16;3612;De 200 à 300 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;;FIXE;OUI;33123.0;Paris;10706072.0;31.0;13618.0;287776.0;1066555.0;-73.01817534023093;NON;251.0;141.0;141.0;28.199999999999996;52.900000000000006;18.9;0.0;99.0;16.666666666666664;19.400000000000002;48.784168,2.039775
723600.0;95;MEGARAMA;ILE-DE-FRANCE;82 BOULEVARD VICTOR BORDIER;95424;Montigny-lès-Cormeilles;03-Petite couronne;8;1861;De 150 à 200 000 entrées;FORUM INTERNATIONAL;SAS AGORA CINEMAS;NON;;FIXE;OUI;20789.0;Paris;10706072.0;31.0;7861.0;150948.0;535672.0;-71.82081572305441;NON;123.0;99.0;98.0;59.365391320886296;36.082670301454975;3.2079120043110283;1.3440263733477034;22.0;23.040380047505938;17.472342853520146;48.994228,2.194982
723680.0;95;CGR MY PLACE SARCELLES;ILE-DE-FRANCE;2 ALLEE HENRI DUNANT;95585;Sarcelles;03-Petite couronne;10;1817;De 100 à 150 000 entrées;ANGEOR;SARL LES FILMS DE LA ROCHELLE;NON;;FIXE;OUI;57412.0;Paris;10706072.0;31.0;10363.0;108998.0;392143.0;-72.20452743004465;NON;126.0;84.0;79.0;62.5;31.214285714285715;6.2857142857142865;0.0;19.0;24.096385542168676;32.07142857142857;48.984111,2.372423
723760.0;91;PATHE;ILE-DE-FRANCE;21 PLACE DU GRAND OUEST;91377;Massy;03-Petite couronne;9;1894;De 150 à 200 000 entrées;PATHE MASSY;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;48363.0;Paris;10706072.0;31.0;8723.0;188008.0;627821.0;-70.05388478563157;NON;155.0;105.0;101.0;43.20610687022901;49.31297709923664;1.2213740458015268;6.259541984732825;33.0;18.64406779661017;20.458015267175572;48.724173,2.262676
724000.0;94;CINE PINCE VENT;ILE-DE-FRANCE;CENTRE COMMERCIAL PINCE VENT 85 ROUTE DE PROVINS;94019;Chennevières-sur-Marne;02-Grande Couronne;8;1606;De 80 à 100 000 entrées;DELTA EXPLOITATION;UGC DIFFUSION;NON;;FIXE;OUI;18226.0;Paris;10706072.0;31.0;7415.0;92990.0;273635.0;-66.01677416997094;NON;116.0;95.0;85.0;60.55878238012464;32.2677746216136;5.782846483232289;1.3905965150294655;32.0;21.095890410958905;21.134523254335015;48.7946166,2.5525718999999754
724120.0;78;UGC CINE CITE VELIZY;ILE-DE-FRANCE;2 AVENUE DE L'EUROPE;78640;Vélizy-Villacoublay;03-Petite couronne;18;3814;De 300 à 450 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;;FIXE;OUI;21090.0;Paris;10706072.0;31.0;16354.0;343905.0;856488.0;-59.847073163897214;NON;332.0;183.0;169.0;58.9846695149535;9.072631314400603;19.276200050263885;12.666499120382005;165.0;76.1437908496732;85.39834129178186;48.78103,2.189542
724320.0;78;UGC CINE CITE PARLY;ILE-DE-FRANCE;2 AVENUE CHARLES DE GAULLE;78158;Le Chesnay;03-Petite couronne;12;2200;De 150 à 200 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;;FIXE;OUI;28512.0;Paris;10706072.0;31.0;10522.0;184465.0;296199.0;-37.722612162768954;NON;224.0;116.0;114.0;59.516803469103294;35.44989933405606;4.2434567136441075;0.7898404831965309;96.0;16.90391459074733;12.219296887099272;48.827796,2.116072
724440.0;77;KINEPOLIS SERVON;ILE-DE-FRANCE;ZAC DE NOYER AUX PERDRIX;77450;SERVON;03-Petite couronne;9;1209;De 50 à 80 000 entrées;KINEPOLIS PROSPECTION;KINEPOLIS;NON;;FIXE;OUI;3133.0;Paris;10706072.0;31.0;7571.0;57182.0;65046.0;-12.089905605263962;NON;191.0;98.0;95.0;57.331031976744185;29.469476744186046;7.303779069767442;5.895712209302325;26.0;46.095238095238095;40.38880813953488;48.718766,2.589559
